article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
456163085,456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,62,Purple,1,Dusty Light,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163086,456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163087,456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163090,456163,Woody(1),308,Hoodie,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456245002,456245,Chelsea welldressed waistcoat,260,Tailored Waistcoat,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Twill waistcoat with buttons down the front, a chest pocket and front pockets. Lined."
456245004,456245,Chelsea welldressed waistcoat,260,Tailored Waistcoat,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Twill waistcoat with buttons down the front, a chest pocket and front pockets. Lined."
456634016,456634,Jesper tee,255,T-shirt,Garment Upper body,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,T-shirt in cotton jersey.
456641001,456641,Clarence Hipster Poppy Mid,286,Underwear bottom,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace and microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
456641002,456641,Clarence Hipster Poppy Mid,286,Underwear bottom,Underwear,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace and microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
456641003,456641,Clarence Hipster Poppy Mid,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace and microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
456641011,456641,Clarence Hipster Poppy Mid,286,Underwear bottom,Underwear,1010016,Solid,42,Red,2,Medium Dusty,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace and microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
456834011,456834,Emma basic SG,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,4317,Sneakers small girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Cotton canvas trainers with elasticated lacing at the front, a loop at the back, canvas linings and insoles and fluted rubber soles."
456834012,456834,Emma basic SG,94,Sneakers,Shoes,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4317,Sneakers small girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Cotton canvas trainers with elasticated lacing at the front, a loop at the back, canvas linings and insoles and fluted rubber soles."
456834013,456834,Emma basic SG,94,Sneakers,Shoes,1010001,All over pattern,10,White,3,Light,9,White,4317,Sneakers small girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Cotton canvas trainers with elasticated lacing at the front, a loop at the back, canvas linings and insoles and fluted rubber soles."
456834015,456834,Emma basic SG,94,Sneakers,Shoes,1010016,Solid,42,Red,5,Bright,18,Red,4317,Sneakers small girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Cotton canvas trainers with elasticated lacing at the front, a loop at the back, canvas linings and insoles and fluted rubber soles."
457039003,457039,Bernie top ED,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Fitted top in soft jersey with a lace yoke with frills and short cap sleeves.
457039005,457039,Bernie top ED,254,Top,Garment Upper body,1010021,Lace,71,Light Blue,1,Dusty Light,2,Blue,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Fitted top in soft jersey with a lace yoke with frills and short cap sleeves.
457039006,457039,Bernie top ED,254,Top,Garment Upper body,1010021,Lace,51,Light Pink,1,Dusty Light,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Fitted top in soft jersey with a lace yoke with frills and short cap sleeves.
457039007,457039,Bernie top ED,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Fitted top in soft jersey with a lace yoke with frills and short cap sleeves.
457059001,457059,Halie top,254,Top,Garment Upper body,1010011,Metallic,7,Grey,1,Dusty Light,12,Grey,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Pleated jersey top with a metallic coating, narrow shoulder straps and a V-neck at the front."
457079001,457079,Rachel dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Short lace dress with a V-neck at the front and narrow, adjustable shoulder straps. Lined."
457135001,457135,Moss PU biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Biker jacket in soft imitation leather with a collar with press-studs, a diagonal zip at the front and a zip at the cuffs. Three smaller front pockets, two with a zip and one with a flap and press-stud, and tabs with press-studs at the hem. Lined."
457292010,457292,Cherry dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a wrapover with a concealed press-stud at the top, 3/4-length sleeves and elasticated seam at the waist. Unlined."
457292012,457292,Cherry dress,265,Dress,Garment Full body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a wrapover with a concealed press-stud at the top, 3/4-length sleeves and elasticated seam at the waist. Unlined."
457292019,457292,Cherry dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a wrapover with a concealed press-stud at the top, 3/4-length sleeves and elasticated seam at the waist. Unlined."
457292020,457292,Cherry dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a wrapover with a concealed press-stud at the top, 3/4-length sleeves and elasticated seam at the waist. Unlined."
457292021,457292,Cherry dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a wrapover with a concealed press-stud at the top, 3/4-length sleeves and elasticated seam at the waist. Unlined."
457314008,457314,Vickan frill dress (1),265,Dress,Garment Full body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in airy chiffon with a flounce-trimmed V-neck, sewn-in wrapover front, elasticated seam at the waist, elasticated, flounced cuffs and a flounced hem. Lined. The dress is made partly from recycled polyester."
457314009,457314,Vickan frill dress (1),265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in airy chiffon with a flounce-trimmed V-neck, sewn-in wrapover front, elasticated seam at the waist, elasticated, flounced cuffs and a flounced hem. Lined. The dress is made partly from recycled polyester."
457322003,457322,SB UV Shirt LS,60,Swimwear top,Swimwear,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,4210,Kids Boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Long-sleeved top in UV-protective fabric with a print motif on the front and small turtle neck. Slightly longer at the back. UPF 50.
457412038,457412,Denise shirt,259,Shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a soft viscose weave with a chest pocket, buttons down the front and a rounded hem."
457412049,457412,Denise shirt,259,Shirt,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut shirt in a soft viscose weave with a chest pocket, buttons down the front and a rounded hem."
457466001,457466,Control Top 15 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Semi-opaque control-top tights that shape the tummy and seat. 15 denier.
457466002,457466,Control Top 15 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Semi-opaque control-top tights that shape the tummy and seat. 15 denier.
457491002,457491,Derrida Hi-Vis tights,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Winter running tights in fast-drying, breathable functional fabric with windproof sections on the legs and elastication and a concealed drawstring at the waist with a zipped key pocket at the back. Mesh sections at the crotch and back of the knees, a zip at the hems and reflective details. Brushed thermal inside."
457618016,457618,Sheffield shirt,259,Shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,5,Bright,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Wide shirt in a cotton weave with a turn-down collar, chest pocket, buttoned cuffs and a rounded hem. Slightly longer at the back."
457618018,457618,Sheffield shirt,259,Shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Wide shirt in a cotton weave with a turn-down collar, chest pocket, buttoned cuffs and a rounded hem. Slightly longer at the back."
457722001,457722,Axel fancy denim shorts (1),274,Shorts,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,1642,Shorts DS,D,Divided,2,Divided,58,Divided Selected,1025,Shorts,"5-pocket shorts in washed denim with hard-worn details, a regular waist, zip fly and button, and raw-edge hems."
457722005,457722,Axel fancy denim shorts (1),274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1642,Shorts DS,D,Divided,2,Divided,58,Divided Selected,1025,Shorts,"5-pocket shorts in washed denim with hard-worn details, a regular waist, zip fly and button, and raw-edge hems."
457722013,457722,Axel fancy denim shorts (1),274,Shorts,Garment Lower body,1010018,Treatment,10,White,3,Light,9,White,1642,Shorts DS,D,Divided,2,Divided,58,Divided Selected,1025,Shorts,"5-pocket shorts in washed denim with hard-worn details, a regular waist, zip fly and button, and raw-edge hems."
457722015,457722,Axel fancy denim shorts,274,Shorts,Garment Lower body,1010023,Denim,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"5-pocket shorts in washed denim with hard-worn details, a regular waist, zip fly and button, and raw-edge hems."
457755002,457755,BB UV Raglan,60,Swimwear top,Swimwear,1010005,Colour blocking,7,Grey,1,Dusty Light,12,Grey,4220,Young boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,"T-shirt in UV-protective fabric with a turtle neck, print motif on the front and short sleeves. Slightly longer at the back. UPF 50."
457765002,457765,Viveka 5-p rib shaftless,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Rib-knit, shaftless socks in a soft cotton blend."
457765003,457765,Viveka 5-p rib shaftless,302,Socks,Socks & Tights,1010013,Other pattern,7,Grey,1,Dusty Light,12,Grey,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Rib-knit, shaftless socks in a soft cotton blend."
457765005,457765,Viveka 5-p rib shaftless,302,Socks,Socks & Tights,1010013,Other pattern,73,Dark Blue,4,Dark,2,Blue,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Rib-knit, shaftless socks in a soft cotton blend."
457765006,457765,Viveka 5-p shaftless SG,302,Socks,Socks & Tights,1010013,Other pattern,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Rib-knit, shaftless socks in a soft cotton blend."
457892003,457892,Fox (1),273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Leggings in sturdy jersey with wide elastication at the waist.
457892005,457892,Fox (1),273,Leggings/Tights,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Leggings in sturdy jersey with wide elastication at the waist.
458032003,458032,WILDER,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots with a zip in one side and a loop at the back. Satin linings, imitation leather insoles and rubber soles. Heel approx. 6.5 cm."
458064001,458064,Nils running pant,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running trousers in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Side pockets with a taped zip, concealed back pockets, elasticated hems and reflective details. Regular fit."
458083003,458083,BELT BASIC,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Belt in regenerated leather with a metal buckle. Width approx. 3 cm.
458083005,458083,LEATHER BELT,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Belt in regenerated leather with a metal buckle. Width approx. 3 cm.
458083007,458083,BELT LEATHER,67,Belt,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,4213,Boys Small Acc & Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1020,Shoes,Belt in regenerated leather with a metal buckle. Width approx. 3 cm.
458087001,458087,Fia longsleeve (1),254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in soft, airy viscose jersey with long sleeves."
458239001,458239,Tess CN Unique,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved dress in soft cotton jersey.
458239017,458239,Tess,265,Dress,Garment Full body,1010017,Stripe,12,Light Beige,1,Dusty Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved dress in soft cotton jersey.
458239022,458239,Tess,265,Dress,Garment Full body,1010017,Stripe,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved dress in soft cotton jersey.
458393001,458393,SERENA 2p tank,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Tops in cotton jersey with narrow shoulder straps.
458393008,458393,SERENA 2p tank (1),253,Vest top,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Tops in cotton jersey with narrow shoulder straps.
458393010,458393,SERENA 2p tank (1),253,Vest top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Tops in cotton jersey with narrow shoulder straps.
